Date,Open,High,Low,Close,Volume
Today-127,107.65,109.02,107.6,108.63,239542543
Today-128,110.65,110.69,109.12,109.3,273408176
Today-129,112.03,112.98,111.37,112.38,242916211
Today-130,112.92,113.18,112.32,112.99,120800381
Today-131,111.74,112.57,110.92,112.39,239728279
Today-132,112.25,112.91,112.08,112.85,140473721
Today-133,112.53,113.11,112.16,112.97,158171627
Today-134,112.48,112.77,111.85,112.22,146657242
Today-135,111.99,112.94,111.54,112.76,188263197
Today-136,109.17,110.86,108.98,110.27,220070531
Today-137,111.52,111.82,109.41,110.29,220149031
Today-138,111.32,111.66,110.46,110.83,163056171
Today-139,112.17,112.29,111.11,111.55,204855535
Today-140,110.6,111.67,110.29,111.56,182126480
Today-141,109.24,110.57,108.93,110.41,222020785
Today-142,108.34,109.94,108.33,109.46,274781292
Today-143,109.04,109.07,106.63,107.07,264526950
Today-144,105.87,108.56,105.82,108.48,258162303
Today-145,107.05,107.63,106.22,107.29,186708979
Today-146,109.09,109.21,106.45,106.66,282693306
Today-147,109.61,110.06,108.17,109.68,232337892
Today-148,109.31,110.08,108.86,109.65,184426719
Today-149,109.15,110.09,108.93,109.66,213025882
Today-150,107.6,108.24,107.15,108.03,131283538
Today-151,107.13,107.97,106.93,107.96,144999850
Today-152,107,107.28,105.91,107.16,210842046
Today-153,103.13,106.24,103.02,106.11,253769702
Today-154,103.64,104.37,101.88,102.87,256936431
Today-155,102.2,102.2,102.2,102.2,0
Today-156,102.2,102.2,102.2,102.2,0
Today-157,103.15,103.49,101.13,102.76,382924764
Today-158,103.92,104.88,102.88,103.22,284101670
Today-159,106.02,107.51,103.55,104.21,373760407
Today-160,108.03,108.32,107.14,107.53,169333229
Today-161,107.74,108.42,106.77,107.87,238726472
Today-162,108.69,108.83,107.14,107.42,268692053
Today-163,109.64,110.03,108.48,109.23,254698722
Today-164,111.41,111.9,109.41,109.57,239355313
Today-165,113.12,113.2,110.79,111.41,213140636
Today-166,111.83,112.13,111.37,111.73,174006543
Today-167,112.28,112.33,111.05,112.14,263185740
Today-168,111.42,112.42,111.2,111.96,216373918
Today-169,110.28,112.1,110.09,112,238268655
Today-170,110.52,111.12,109.4,109.51,207196003
Today-171,108.19,109.75,108.12,109.68,214128107
Today-172,107.86,109.28,106.04,109.15,317890583
Today-173,107.24,108.28,105.6,106.05,268023252
Today-174,105.57,106.83,104.65,106.62,357774294
Today-175,107.2,107.61,105.41,105.49,264609061
Today-176,108.61,109.33,106.46,106.82,398475566
Today-177,110.65,111.06,109.58,110.71,226618259
Today-178,108.08,110.34,107.51,110.33,240243641
Today-179,108.35,109.95,107.37,107.53,277909392
Today-180,109.37,109.37,109.37,109.37,0
Today-181,109.37,109.37,109.37,109.37,0
Today-182,109.19,110.8,108.78,110.76,300870473
Today-183,108.48,109.47,106.85,107.17,349719279
Today-184,105.11,107.87,104.38,107.82,396505132
Today-185,108.52,109.39,107.61,107.71,269822997
Today-186,105.91,109.38,105.36,109.12,500909335
Today-187,109.38,109.89,107.47,107.54,530423626
Today-188,111.77,112.77,110.36,111.76,394759527
Today-189,114.88,115.22,112.03,112.4,360595878
Today-190,114.2,114.52,111.77,113.95,325943991
Today-191,115.12,115.33,112.87,113.89,345602060
Today-192,117.13,117.68,115.89,115.99,234456089
Today-193,116.29,117.62,116.09,117.45,235607027
Today-194,115.07,117.36,114.91,115.83,317849705
Today-195,115.81,116.65,114.91,116.16,396159543
